Submission id,PROLIFIC_PID,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Employment-sector,Knowledge of software development techniques,Company size,Company type,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66961fcc483db9994cadd82b,6650c5f044f987017d94ae3c,APPROVED,Not Applicable,2024-07-16T07:22:57.228000Z,2024-07-16T07:32:41.667000Z,2024-07-16T16:03:42.768000Z,2024-07-16T07:32:42.556552Z,585,NOCODE,20,Information Technology,"UI design, Responsive design, UX",1000+,Large private enterprise,28,Female,Asian,China,United Kingdom,China,Chinese,No,Full-Time
6696234828f6a0e5e88ef39c,6531838c199cacb5a12d04a2,APPROVED,Not Applicable,2024-07-16T07:37:44.847000Z,2024-07-16T07:46:05.825000Z,2024-07-16T16:03:50.946000Z,2024-07-16T07:47:04.499312Z,501,NOCODE,158,Information Technology,"Database management, Functional testing, Responsive design, UX",1000+,Large private enterprise,35,Female,White,Turkey,Netherlands,Turkey,Turkish,No,Full-Time
669623c69b61d47a55e24862,64d23e803ee1da9a01e52faa,APPROVED,Not Applicable,2024-07-16T07:39:56.564000Z,2024-07-16T07:57:12.267000Z,2024-07-25T09:55:03.300000Z,2024-07-16T07:57:13.483476Z,1036,NOCODE,210,Information Technology,"Debugging, Unit testing, Database management",1000+,Large private enterprise,25,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
669656300eacb48d6fd13547,6300b0ae1752219b65e3dbae,APPROVED,Not Applicable,2024-07-16T11:15:02.554000Z,2024-07-16T11:46:05.342000Z,2024-07-25T09:55:01.853000Z,2024-07-16T11:46:05.980794Z,1863,NOCODE,192,Information Technology,"Debugging, Monitoring",1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),29,Female,Other,Spain,United Kingdom,Spain,Spanish,No,Full-Time
66965674038ec06e8729b72c,6165e1b03616b6331cc98b8a,APPROVED,Not Applicable,2024-07-16T11:16:08.610000Z,2024-07-16T11:23:07.502000Z,2024-07-16T16:03:56.400000Z,2024-07-16T11:23:08.131176Z,419,NOCODE,227,Information Technology,"Shell scripting, Monitoring, Database management",1000+,Large private enterprise,36,Female,White,Poland,Poland,Poland,Polish,No,Full-Time
6696573217fa17b0ffc8d68d,60d33b6571caa14347a61558,APPROVED,Not Applicable,2024-07-16T11:19:26.275000Z,2024-07-16T11:32:32.225000Z,2024-07-16T16:04:08.863000Z,2024-07-16T11:32:32.908877Z,786,C15ROWVV,198,Information Technology,Don't know/Rather not say,1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),22,Male,White,Portugal,Portugal,Portugal,Portuguese,Yes,Due to start a new job within the next month
669657bc57884125972ecd24,664476385020efcd969a416b,APPROVED,Not Applicable,2024-07-16T11:21:40.445000Z,2024-07-16T11:26:49.804000Z,2024-07-23T12:50:10.252000Z,2024-07-16T11:26:50.603600Z,310,NOCODE,40,Information Technology,"Background processing, Monitoring, Functional testing, Database management, UI design, A/B testing, UX, Responsive design, Web servers",1000+,Large private enterprise,26,Female,Asian,Turkey,Germany,Turkey,Turkish,Yes,Part-Time
669658638fc804ce0dfdd576,65e88b90dab3fd372464637e,APPROVED,Not Applicable,2024-07-16T11:24:22.724000Z,2024-07-16T11:31:37.391000Z,2024-07-23T14:29:13.817000Z,2024-07-16T11:31:38.020339Z,435,NOCODE,23,Information Technology,Functional testing,1000+,Large private enterprise,30,Male,White,Romania,Romania,Romania,Romanian,No,Full-Time
669658949c571fffa79dce6e,5a227930e473b80001baaa59,APPROVED,Not Applicable,2024-07-16T11:25:18.841000Z,2024-07-16T11:29:04.058000Z,2024-07-23T12:43:26.757000Z,2024-07-16T11:29:46.625442Z,226,NOCODE,392,Information Technology,Don't know/Rather not say,1000+,Large private enterprise,25,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time
669658df7a0782ada040b1dc,64edad125aff55f439c7580a,APPROVED,Not Applicable,2024-07-16T11:26:27.616000Z,2024-07-16T11:33:29.925000Z,2024-07-25T09:55:02.499000Z,2024-07-16T11:33:30.557931Z,423,NOCODE,117,Information Technology,Functional testing,1000+,Large private enterprise,38,Male,White,Spain,Belgium,Spain,Spanish,No,Full-Time
669659333eeda22ecb4fcd51,60fc26024ee3d22b731bbf33,APPROVED,Not Applicable,2024-07-16T11:27:54.645000Z,2024-07-16T11:37:33.510000Z,2024-07-16T16:04:23.438000Z,2024-07-16T11:37:34.366462Z,579,NOCODE,662,Information Technology,Database management,1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),29,Male,Mixed,India,South Africa,United Kingdom,English,No,Full-Time
669659441eef7a3335f25533,6576151e5e75311b432c3b96,APPROVED,Not Applicable,2024-07-16T11:28:10.498000Z,2024-07-16T11:33:12.506000Z,2024-07-23T13:10:50.944000Z,2024-07-16T11:33:13.153751Z,303,NOCODE,165,Information Technology,"Shell scripting, Cloud computing, Version control, Background processing",1000+,Large private enterprise,34,Male,White,Spain,Spain,Spain,Spanish,No,Full-Time
66965a421af3fc682fdfb243,61517957a9ccf240eb5e5231,APPROVED,Not Applicable,2024-07-16T11:32:21.961000Z,2024-07-16T11:37:38.933000Z,2024-07-23T12:51:07.775000Z,2024-07-16T11:37:39.611383Z,317,NOCODE,1086,Information Technology,Cloud computing,1000+,Large private enterprise,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66965ad3f48e846a132e9a6b,6638a9fb0e17846cb62e34f5,APPROVED,Not Applicable,2024-07-16T11:35:26.504000Z,2024-07-16T11:43:31.963000Z,2024-07-23T12:36:44.911000Z,2024-07-16T11:43:44.906934Z,486,NOCODE,56,Information Technology,Virtualisation,1000+,Large private enterprise,46,Male,Asian,India,India,India,English,No,Full-Time
66965b01eeeb89c824a349fd,66800729e03d890f8b871212,APPROVED,Not Applicable,2024-07-16T11:35:33.336000Z,2024-07-16T11:40:24.103000Z,2024-07-23T12:48:26.401000Z,2024-07-16T11:40:24.802576Z,291,NOCODE,12,Information Technology,"Cloud computing, Shell scripting, Background processing, Search technologies, Monitoring, caching, Version control, Virtualisation, Debugging, Functional testing, Unit testing, Web servers, Database management, Responsive design, UI design, A/B testing, UX",1000+,Large private enterprise,24,Male,Asian,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66965bbb2af12214e44e6702,6150a4dc9d5442b6095180bf,APPROVED,Not Applicable,2024-07-16T11:38:44.626000Z,2024-07-16T11:48:58.353000Z,2024-07-23T13:56:48.528000Z,2024-07-16T11:48:58.885286Z,614,NOCODE,70,Information Technology,"Database management, Search technologies",1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),29,Male,Mixed,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
66965c74843931372284b9de,5789972670c76a00012433b3,APPROVED,Not Applicable,2024-07-16T11:41:44.339000Z,2024-07-16T12:02:38.500000Z,2024-07-16T16:04:43.505000Z,2024-07-16T12:02:39.359991Z,1255,NOCODE,1810,Information Technology,"Web servers, Virtualisation, Search technologies",1000+,Large private enterprise,43,Female,White,Spain,Spain,Spain,Spanish,No,Full-Time
66965cbb88be7952e69aeb82,64a288758b7c82ff2d18da75,APPROVED,Not Applicable,2024-07-16T11:42:55.806000Z,2024-07-16T11:48:02.034000Z,2024-07-23T12:50:00.397000Z,2024-07-16T11:48:03.369857Z,307,NOCODE,155,Information Technology,Don't know/Rather not say,1000+,Large private enterprise,26,Male,White,France,France,France,French,No,Full-Time
66965f286d383b6d68ce2c1c,659ea323948969bfdb0afa60,APPROVED,Not Applicable,2024-07-16T11:53:16.801000Z,2024-07-16T12:00:00.703000Z,2024-07-25T09:55:04.102000Z,2024-07-16T12:00:01.379514Z,404,659ea323948969bfdb0afa60,131,Information Technology,"Debugging, Search technologies",1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),27,Female,Mixed,Tunisia,France,Tunisia,Arabic,DATA_EXPIRED,DATA_EXPIRED
6696631401dbd5ad2efda14e,650da1f8da362d01a1308d33,APPROVED,Not Applicable,2024-07-16T12:10:01.708000Z,2024-07-16T12:23:23.991000Z,2024-07-16T16:04:54.236000Z,2024-07-16T12:23:26.019440Z,803,NOCODE,99,Information Technology,"Debugging, Functional testing, Unit testing",1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),27,Female,Other,Tunisia,France,Tunisia,Arabic,No,Full-Time
6696645b100583380eba39e3,65f32f0ca80d37d211c12340,APPROVED,Not Applicable,2024-07-16T12:15:29.855000Z,2024-07-16T12:29:23.294000Z,2024-07-23T17:22:08.793000Z,2024-07-16T12:31:21.028197Z,834,NOCODE,65,Information Technology,"Version control, Debugging, Functional testing, UI design, UX, Web servers",1000+,Large private enterprise,30,Male,Asian,India,India,India,Hindi,No,Full-Time
669664685536cfa663158d09,60f0bec2877bd89c52cf40ad,APPROVED,Not Applicable,2024-07-16T12:15:36.854000Z,2024-07-16T12:24:12.070000Z,2024-07-16T16:05:00.332000Z,2024-07-16T12:24:12.957907Z,516,NOCODE,304,Information Technology,"Database management, UI design",1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),24,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
669668738fa953feb1b314e9,66674f3ee0e08df213c60298,APPROVED,Not Applicable,2024-07-16T12:33:30.237000Z,2024-07-16T12:37:52.624000Z,2024-07-23T12:46:42.075000Z,2024-07-16T12:37:53.280994Z,263,NOCODE,32,Information Technology,Don't know/Rather not say,1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),27,Male,Asian,Pakistan,United Kingdom,Pakistan,Pashto,Yes,Full-Time
6696689e345c15f263861dd1,65d163de26db5a1be73e35d5,APPROVED,Not Applicable,2024-07-16T12:33:57.550000Z,2024-07-16T12:45:09.115000Z,2024-07-24T13:25:58.125000Z,2024-07-23T17:26:06.202460Z,672,NOCODE,134,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66966dc68538c65d5c47aa98,573a8aca67421f000f191c52,APPROVED,Not Applicable,2024-07-16T13:04:53.634000Z,2024-07-16T13:24:24.536000Z,2024-07-23T12:29:53.549000Z,2024-07-16T13:24:25.456933Z,1171,NOCODE,5015,Information Technology,Database management,1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),45,Female,Mixed,Philippines,United States,United States,Tagalog-Filipino,No,Full-Time
66969af3cff9d01c04237f4b,65522f24f09594d4953b0a38,APPROVED,Not Applicable,2024-07-16T16:08:23.694000Z,2024-07-16T16:13:29.563000Z,2024-07-23T13:46:33.762000Z,2024-07-16T16:13:30.679837Z,306,NOCODE,268,Information Technology,"Cloud computing, Shell scripting, Background processing, Search technologies, Version control, Functional testing, Debugging, Unit testing, Database management, UI design",1000+,Publicly listed/traded enterprise (e.g. listed on a stock exchange),34,Female,Asian,India,United Kingdom,India,English,No,DATA_EXPIRED
66958bd866bee0078c3c0b53,66572845c8abf37962632b4a,REJECTED,Not Applicable,2024-07-15T20:51:41.130000Z,2024-07-15T20:54:46.632000Z,2024-07-23T14:51:20.190000Z,2024-07-23T17:26:05.212523Z,186,NOCODE,28,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958ca709c24c547e33fa42,5c360a5f274fee0001edbec9,REJECTED,Not Applicable,2024-07-15T20:55:03.682000Z,2024-07-15T20:58:02.968000Z,2024-07-23T13:08:12.519000Z,2024-07-23T17:26:05.218308Z,180,NOCODE,585,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958d2cd79b6a3e9c70bd68,663cd25532da191e05406f2f,REJECTED,Not Applicable,2024-07-15T20:57:32.923000Z,2024-07-15T21:04:20.345000Z,2024-07-16T10:37:04.443000Z,2024-07-23T17:26:05.220925Z,408,NOCODE,88,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958dd6cfb1e368de6987a4,5af4579eb625f70001e0cfad,REJECTED,Not Applicable,2024-07-15T21:00:10.796000Z,2024-07-15T21:03:12.881000Z,2024-07-16T10:36:47.036000Z,2024-07-23T17:26:05.255682Z,183,NOCODE,2927,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958e5c2107460629ed06a5,6659ca1af606e5486457f721,REJECTED,Not Applicable,2024-07-15T21:02:25.593000Z,2024-07-15T21:05:34.848000Z,2024-07-23T14:51:26.821000Z,2024-07-23T17:26:05.297069Z,190,NOCODE,32,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958fe33e3dfcf11257e3ef,663fadf96202298784d3711a,REJECTED,Not Applicable,2024-07-15T21:08:58.934000Z,2024-07-15T21:16:39.685000Z,2024-07-16T10:38:43.203000Z,2024-07-23T17:26:05.304452Z,461,NOCODE,44,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695929c2f0d5758ec394906,6659f7c5e85a817ce1efbc2e,REJECTED,Not Applicable,2024-07-15T21:20:53.926000Z,2024-07-15T21:28:39.177000Z,2024-07-16T10:38:54.732000Z,2024-07-23T17:26:05.391596Z,466,NOCODE,47,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66959409f682cbdaaf83fb18,6683436af283042867ffc6de,REJECTED,Not Applicable,2024-07-15T21:26:37.664000Z,2024-07-15T21:29:28.354000Z,2024-07-23T13:08:06.452000Z,2024-07-23T17:26:05.422169Z,171,NOCODE,86,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695972b276e6cf6b030a973,63468dd619d9b90d5b8b76c9,REJECTED,Not Applicable,2024-07-15T21:40:17.565000Z,2024-07-15T21:43:36.161000Z,2024-07-23T12:42:42.449000Z,2024-07-23T17:26:05.503969Z,199,NOCODE,937,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695989055a7b407bb0d2ada,63e15b06ee71973b82297a4c,REJECTED,Not Applicable,2024-07-15T21:45:56.909000Z,2024-07-15T21:49:07.957000Z,2024-07-23T14:51:32.495000Z,2024-07-23T17:26:05.567949Z,192,NOCODE,1056,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669599a3a47c39f91d2b43d2,609072c8e6d0259956260224,REJECTED,Not Applicable,2024-07-15T21:50:34.990000Z,2024-07-15T21:53:48.229000Z,2024-07-23T14:51:42.991000Z,2024-07-23T17:26:05.594257Z,194,NOCODE,246,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695a246ad72eaf648e3124a,6647deff67db393d4e5afe14,REJECTED,Not Applicable,2024-07-15T22:27:23.300000Z,2024-07-15T22:29:09.659000Z,2024-07-23T13:07:50.203000Z,2024-07-23T17:26:05.701832Z,107,NOCODE,115,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695a2edb2b36fda4a33feee,566bdeb3beaf21001240085a,REJECTED,Not Applicable,2024-07-15T22:30:18.770000Z,2024-07-15T22:35:06.549000Z,2024-07-16T10:40:26.589000Z,2024-07-23T17:26:05.721649Z,288,NOCODE,584,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695a38111114fdb8557a299,60723c224e9193e5d5fe5712,REJECTED,Not Applicable,2024-07-15T22:32:36.508000Z,2024-07-15T22:35:36.805000Z,2024-07-23T13:25:36.475000Z,2024-07-23T17:26:05.730198Z,181,NOCODE,1771,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695a9816635187639c26fc8,5b5e3c082c2a4e0001326920,REJECTED,Not Applicable,2024-07-15T22:58:22.167000Z,2024-07-15T23:01:40.619000Z,2024-07-23T12:42:33.011000Z,2024-07-23T17:26:05.761113Z,199,NOCODE,461,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6695ac1f6e290685e0f406a4,5cb60da9b79eec00134043bc,REJECTED,Not Applicable,2024-07-15T23:09:22.804000Z,2024-07-15T23:13:03.679000Z,2024-07-16T10:40:39.862000Z,2024-07-23T17:26:05.786823Z,221,NOCODE,1268,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
6696230cae310d15d7b4ec45,5f4275b5981d7745acd1f912,REJECTED,Not Applicable,2024-07-16T07:36:47.858000Z,2024-07-16T07:40:00.839000Z,2024-07-23T14:51:38.282000Z,2024-07-23T17:26:06.110046Z,193,NOCODE,1111,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669655b84bcfb648e3746536,611e5ed10d7a62ceb0f1a619,REJECTED,Not Applicable,2024-07-16T11:13:00.828000Z,2024-07-16T11:22:40.630000Z,2024-07-16T15:35:22.363000Z,2024-07-23T17:26:06.116224Z,580,NOCODE,400,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669657814a080917dfc8d66d,667ad3fd5c2b0b8d3530e83f,REJECTED,Not Applicable,2024-07-16T11:20:43.925000Z,2024-07-16T11:34:19.372000Z,2024-07-23T12:32:59.432000Z,2024-07-23T17:26:06.135373Z,816,667ad3fd5c2b0b8d3530e83f,5,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669585bc2f3a51a2be63c55c,5f9596b90d459d406163a767,RETURNED,Not Applicable,2024-07-15T20:25:32.691000Z,,,2024-07-23T17:26:05.130491Z,,,283,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
669585d36e290685e0f3ff0c,5c8e983f4bf1a6001282e3c0,RETURNED,Not Applicable,2024-07-15T20:26:07.552000Z,,,2024-07-23T17:26:05.138014Z,,,324,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958b5094dcd4ffd3979834,66311bae532a469f4858933e,RETURNED,Not Applicable,2024-07-15T20:57:01.444000Z,,,2024-07-23T17:26:05.166992Z,,,70,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958b5df5f3331e4f029ef7,66788d840fa35d342115f963,RETURNED,Not Applicable,2024-07-15T20:49:38.466000Z,,,2024-07-23T17:26:05.169474Z,,,29,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958b71b2b36fda4a33fa8c,5cc2510cc81349000161f019,RETURNED,Not Applicable,2024-07-15T20:49:57.062000Z,,,2024-07-23T17:26:05.178009Z,,,495,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958b8a55a7b407bb0d2821,60d1ad57fb10e23b2157d23a,RETURNED,Not Applicable,2024-07-15T20:50:24.713000Z,,,2024-07-23T17:26:05.191398Z,,,540,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958bafac30d26848240bf8,609959b59db017b59a4887ff,RETURNED,Not Applicable,2024-07-15T21:00:55.673000Z,,,2024-07-23T17:26:05.198622Z,,,689,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958c78184b04230c895609,5eeaaece96011c1cb0aefdc2,RETURNED,Not Applicable,2024-07-15T20:54:21.309000Z,2024-07-15T20:59:03.329000Z,,2024-07-23T17:26:05.211392Z,,NOCODE,181,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958da23e3dfcf11257e376,5f15f619399eaf744fe91aaa,RETURNED,Not Applicable,2024-07-15T21:04:27.307000Z,,,2024-07-23T17:26:05.237265Z,,,462,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958e1ebc357ec69cf13eee,5c6088630112a60001a2b1e7,RETURNED,Not Applicable,2024-07-15T21:01:22.835000Z,,,2024-07-23T17:26:05.257906Z,,,1190,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958e2528ad7f464832703e,65a826e609f0706ac5f33845,RETURNED,Not Applicable,2024-07-15T21:01:30.904000Z,,,2024-07-23T17:26:05.266321Z,,,93,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66958e3e2c3012c06151215b,603741995a47315bf6a35ee0,RETURNED,Not Applicable,2024-07-15T21:01:55.303000Z,,,2024-07-23T17:26:05.278746Z,,,973,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
